date,Month Day,Week day,Hour,Minute,DLR Open,DCA Open,DLR Close,DCA Close,Wait Ride 0,Open Ride 0,Wait Ride 1,Open Ride 1,Wait Ride 2,Open Ride 2,Wait Ride 3,Open Ride 3,Wait Ride 4,Open Ride 4
2018-11-01,12,2,13,30,8,8,0,22,36,1,25,1,51,1,85,1,77,1
2018-11-01,12,2,13,45,8,8,0,22,40,1,18,1,45,1,80,1,71,1
2018-11-01,12,2,14,0,8,8,0,22,37,1,20,1,41,1,98,1,57,1
2018-11-01,12,2,14,15,8,8,0,22,35,1,26,1,44,1,99,1,55,1
2018-11-01,12,2,14,30,8,8,0,22,32,1,28,1,47,1,70,1,55,1
2018-11-01,12,2,14,45,8,8,0,22,40,1,24,1,67,1,49,1,55,1
2018-11-01,12,2,15,0,8,8,0,22,37,1,20,1,69,1,28,1,55,1
2018-11-01,12,2,15,15,8,8,0,22,35,1,25,1,54,1,48,1,55,1
2018-11-01,12,2,15,30,8,8,0,22,32,1,28,1,51,1,70,1,55,1
2018-11-01,12,2,15,45,8,8,0,22,30,1,24,1,48,1,49,1,55,1
2018-11-01,12,2,16,0,8,8,0,22,30,1,20,1,45,1,28,1,55,1
2018-11-01,12,2,16,15,8,8,0,22,30,1,25,1,60,1,46,1,55,1
2018-11-01,12,2,16,30,8,8,0,22,30,1,28,1,60,1,101,1,55,1
2018-11-01,12,2,16,45,8,8,0,22,32,1,24,1,60,1,110,1,55,1
2018-11-01,12,2,17,0,8,8,0,22,36,1,20,1,60,1,110,1,55,1
2018-11-01,12,2,17,15,8,8,0,22,40,1,13,1,31,1,110,1,55,1
2018-11-01,12,2,17,30,8,8,0,22,31,1,6,1,49,1,110,1,55,1
2018-11-01,12,2,17,45,8,8,0,22,22,1,13,1,50,1,110,1,43,1
2018-11-01,12,2,18,0,8,8,0,22,21,1,10,1,42,1,110,1,12,1
2018-11-01,12,2,18,15,8,8,0,22,23,1,13,1,42,1,110,1,7,1
2018-11-01,12,2,18,30,8,8,0,22,24,1,6,1,45,1,110,1,12,1
2018-11-01,12,2,18,45,8,8,0,22,25,1,15,1,47,1,110,1,20,1
2018-11-01,12,2,19,0,8,8,0,22,25,1,9,1,51,1,123,1,28,1
2018-11-01,12,2,19,15,8,8,0,22,25,1,11,1,62,1,138,1,16,1
2018-11-01,12,2,19,30,8,8,0,22,23,1,13,1,55,1,145,1,11,1
2018-11-01,12,2,19,45,8,8,0,22,25,1,15,1,41,1,109,1,5,1
2018-11-01,12,2,20,0,8,8,0,22,20,1,10,1,35,1,72,1,5,1
2018-11-01,12,2,20,15,8,8,0,22,15,1,6,1,37,1,32,1,5,1
2018-11-01,12,2,20,30,8,8,0,22,20,1,10,1,40,1,39,1,5,1
2018-11-01,12,2,20,45,8,8,0,22,15,1,8,1,34,1,52,1,5,1
2018-11-01,12,2,21,0,8,8,0,22,13,1,10,1,28,1,57,1,5,1
2018-11-01,12,2,21,15,8,8,0,22,11,1,6,1,23,1,59,1,5,1
2018-11-01,12,2,21,30,8,8,0,22,9,1,10,1,18,1,56,1,5,1
2018-11-01,12,2,21,45,8,8,0,22,5,1,8,1,20,1,52,1,5,1
2018-11-01,12,2,22,0,8,8,0,22,5,1,10,1,22,1,57,1,5,1
2018-11-01,12,2,22,15,8,8,0,22,5,1,6,1,16,1,44,1,5,1
2018-11-01,12,2,22,30,8,8,0,22,5,1,5,1,20,1,26,1,5,1
2018-11-01,12,2,22,45,8,8,0,22,5,1,5,1,18,1,34,1,5,1
2018-11-01,12,2,23,0,8,8,0,22,5,1,5,1,16,1,38,1,5,1
2018-11-01,12,2,23,15,8,8,0,22,5,1,5,1,14,1,30,1,5,1
2018-11-01,12,2,23,30,8,8,0,22,5,1,5,1,13,1,22,1,5,1
2018-11-01,12,2,23,45,8,8,0,22,5,1,5,1,13,1,20,1,5,1
2018-11-01,13,3,8,0,8,8,23,20,5,1,15,1,5,1,35,1,5,1
2018-11-01,13,3,8,15,8,8,23,20,6,1,15,1,6,1,35,1,6,1
2018-11-01,13,3,8,30,8,8,23,20,8,1,16,1,7,1,35,1,7,1
2018-11-01,13,3,8,45,8,8,23,20,10,1,19,1,8,1,35,1,9,1
2018-11-01,13,3,9,0,8,8,23,20,8,1,17,1,9,1,46,1,10,1
2018-11-01,13,3,9,15,8,8,23,20,6,1,18,1,20,1,53,1,6,1
2018-11-01,13,3,9,30,8,8,23,20,8,1,16,1,24,1,60,1,7,1
2018-11-01,13,3,9,45,8,8,23,20,10,1,19,1,27,1,53,1,9,1
2018-11-01,13,3,10,0,8,8,23,20,16,1,17,1,30,1,45,1,10,1
2018-11-01,13,3,10,15,8,8,23,20,21,1,18,1,32,1,32,1,22,1
2018-11-01,13,3,10,30,8,8,23,20,24,1,16,1,33,1,43,1,38,1
2018-11-01,13,3,10,45,8,8,23,20,27,1,19,1,35,1,59,1,45,1
2018-11-01,13,3,11,0,8,8,23,20,30,1,24,1,43,1,50,1,45,1
2018-11-01,13,3,11,15,8,8,23,20,35,1,25,1,52,1,58,1,45,1
2018-11-01,13,3,11,30,8,8,23,20,35,1,25,1,60,1,40,1,45,1
2018-11-01,13,3,11,45,8,8,23,20,33,1,15,1,56,1,28,1,44,1
2018-11-01,13,3,12,0,8,8,23,20,29,1,28,1,48,1,45,1,42,1
2018-11-01,13,3,12,15,8,8,23,20,25,1,23,1,43,1,40,1,44,1
2018-11-01,13,3,12,30,8,8,23,20,21,1,18,1,35,1,53,1,44,1
2018-11-01,13,3,12,45,8,8,23,20,22,1,14,1,27,1,49,1,47,1
2018-11-01,13,3,13,0,8,8,23,20,24,1,11,1,32,1,44,1,50,1
2018-11-01,13,3,13,15,8,8,23,20,28,1,14,1,40,1,40,1,44,1
2018-11-01,13,3,13,30,8,8,23,20,35,1,19,1,42,1,45,1,53,1
2018-11-01,13,3,13,45,8,8,23,20,37,1,25,1,44,1,60,1,44,1
2018-11-01,13,3,14,0,8,8,23,20,28,1,20,1,42,1,53,1,36,1
2018-11-01,13,3,14,15,8,8,23,20,23,1,16,1,43,1,45,1,45,1
2018-11-01,13,3,14,30,8,8,23,20,30,1,11,1,42,1,65,1,53,1
2018-11-01,13,3,14,45,8,8,23,20,25,1,11,1,44,1,58,1,44,1
2018-11-01,13,3,15,0,8,8,23,20,28,1,12,1,43,1,52,1,36,1
2018-11-01,13,3,15,15,8,8,23,20,27,1,13,1,37,1,45,1,45,1
2018-11-01,13,3,15,30,8,8,23,20,26,1,14,1,31,1,39,1,53,1
