year,month,day_of_month,day_of_week,hour_of_day,minute,dlr_open,dca_open,dlr_close,dca_close,ride-0,wait-0,open-0,ride-1,wait-1,open-1,ride-2,wait-2,open-2,ride-3,wait-3,open-3,ride-4,wait-4,open-4
2018, 12, 4, 3, 23, 45, 08, 08, 00, 22, 353405, 5, 1, 353293, 5, 1, 353347, 13, 1, 353435, 15, 1, 353437, 5, 1
2018, 12, 5, 4, 8, 0, 08, 08, 00, 22, 353405, 5, 1, 353293, 5, 1, 353347, 5, 1, 353435, 10, 1, 353437, 5, 1
2018, 12, 5, 4, 8, 15, 08, 08, 00, 22, 353405, 6, 1, 353293, 6, 1, 353347, 11, 1, 353435, 11, 1, 353437, 5, 1
2018, 12, 5, 4, 8, 30, 08, 08, 00, 22, 353405, 7, 1, 353293, 7, 1, 353347, 8, 1, 353435, 13, 1, 353437, 5, 1
2018, 12, 5, 4, 8, 45, 08, 08, 00, 22, 353405, 9, 1, 353293, 8, 1, 353347, 10, 1, 353435, 12, 1, 353437, 5, 1
2018, 12, 5, 4, 9, 0, 08, 08, 00, 22, 353405, 10, 1, 353293, 9, 1, 353347, 12, 1, 353435, 13, 1, 353437, 5, 1
2018, 12, 5, 4, 9, 15, 08, 08, 00, 22, 353405, 6, 1, 353293, 6, 1, 353347, 11, 1, 353435, 11, 1, 353437, 5, 1
2018, 12, 5, 4, 9, 30, 08, 08, 00, 22, 353405, 7, 1, 353293, 7, 1, 353347, 8, 1, 353435, 13, 1, 353437, 5, 1
2018, 12, 5, 4, 9, 45, 08, 08, 00, 22, 353405, 9, 1, 353293, 8, 1, 353347, 10, 1, 353435, 15, 1, 353437, 5, 1
2018, 12, 5, 4, 10, 0, 08, 08, 00, 22, 353405, 10, 1, 353293, 9, 1, 353347, 12, 1, 353435, 17, 1, 353437, 5, 1
2018, 12, 5, 4, 10, 15, 08, 08, 00, 22, 353405, 6, 1, 353293, 11, 1, 353347, 11, 1, 353435, 19, 1, 353437, 5, 1
2018, 12, 5, 4, 10, 30, 08, 08, 00, 22, 353405, 7, 1, 353293, 13, 1, 353347, 8, 1, 353435, 17, 1, 353437, 5, 1
2018, 12, 5, 4, 10, 45, 08, 08, 00, 22, 353405, 9, 1, 353293, 15, 1, 353347, 10, 1, 353435, 15, 1, 353437, 5, 1
2018, 12, 5, 4, 11, 0, 08, 08, 00, 22, 353405, 10, 1, 353293, 13, 1, 353347, 12, 1, 353435, 17, 1, 353437, 5, 1
2018, 12, 5, 4, 11, 15, 08, 08, 00, 22, 353405, 6, 1, 353293, 10, 1, 353347, 11, 1, 353435, 19, 1, 353437, 5, 1
2018, 12, 5, 4, 11, 30, 08, 08, 00, 22, 353405, 7, 1, 353293, 8, 1, 353347, 15, 1, 353435, 24, 1, 353437, 5, 1
2018, 12, 5, 4, 11, 45, 08, 08, 00, 22, 353405, 9, 1, 353293, 6, 1, 353347, 15, 1, 353435, 32, 1, 353437, 5, 1
2018, 12, 5, 4, 12, 0, 08, 08, 00, 22, 353405, 10, 1, 353293, 13, 1, 353347, 15, 1, 353435, 39, 1, 353437, 5, 1
2018, 12, 5, 4, 12, 15, 08, 08, 00, 22, 353405, 9, 1, 353293, 10, 1, 353347, 15, 1, 353435, 34, 1, 353437, 5, 1
2018, 12, 5, 4, 12, 30, 08, 08, 00, 22, 353405, 7, 1, 353293, 8, 1, 353347, 15, 1, 353435, 32, 1, 353437, 5, 1
2018, 12, 5, 4, 12, 45, 08, 08, 00, 22, 353405, 6, 1, 353293, 6, 1, 353347, 15, 1, 353435, 36, 1, 353437, 5, 1
2018, 12, 5, 4, 13, 0, 08, 08, 00, 22, 353405, 6, 1, 353293, 13, 1, 353347, 15, 1, 353435, 39, 1, 353437, 5, 1
2018, 12, 5, 4, 13, 15, 08, 08, 00, 22, 353405, 8, 1, 353293, 10, 1, 353347, 15, 1, 353435, 34, 1, 353437, 5, 1
2018, 12, 5, 4, 13, 30, 08, 08, 00, 22, 353405, 7, 1, 353293, 8, 1, 353347, 29, 1, 353435, 31, 1, 353437, 5, 1
2018, 12, 5, 4, 13, 45, 08, 08, 00, 22, 353405, 8, 1, 353293, 6, 1, 353347, 36, 1, 353435, 41, 1, 353437, 5, 1
2018, 12, 5, 4, 14, 0, 08, 08, 00, 22, 353405, 6, 1, 353293, 13, 1, 353347, 43, 1, 353435, 51, 1, 353437, 5, 1
2018, 12, 5, 4, 14, 15, 08, 08, 00, 22, 353405, 8, 1, 353293, 10, 1, 353347, 32, 1, 353435, 60, 1, 353437, 5, 1
2018, 12, 5, 4, 14, 30, 08, 08, 00, 22, 353405, 10, 1, 353293, 8, 1, 353347, 28, 1, 353435, 52, 1, 353437, 5, 1
2018, 12, 5, 4, 14, 45, 08, 08, 00, 22, 353405, 10, 1, 353293, 6, 1, 353347, 26, 1, 353435, 45, 1, 353437, 5, 1
2018, 12, 5, 4, 15, 0, 08, 08, 00, 22, 353405, 10, 1, 353293, 8, 1, 353347, 28, 1, 353435, 34, 1, 353437, 5, 1
2018, 12, 5, 4, 15, 15, 08, 08, 00, 22, 353405, 10, 1, 353293, 9, 1, 353347, 27, 1, 353435, 45, 1, 353437, 5, 1
2018, 12, 5, 4, 15, 30, 08, 08, 00, 22, 353405, 10, 1, 353293, 8, 1, 353347, 26, 1, 353435, 35, 1, 353437, 5, 1
2018, 12, 5, 4, 15, 45, 08, 08, 00, 22, 353405, 10, 1, 353293, 7, 1, 353347, 26, 1, 353435, 39, 1, 353437, 5, 1
2018, 12, 5, 4, 16, 0, 08, 08, 00, 22, 353405, 10, 1, 353293, 6, 1, 353347, 30, 1, 353435, 42, 1, 353437, 5, 1
2018, 12, 5, 4, 16, 15, 08, 08, 00, 22, 353405, 10, 1, 353293, 10, 1, 353347, 35, 1, 353435, 45, 1, 353437, 5, 1
2018, 12, 5, 4, 16, 30, 08, 08, 00, 22, 353405, 10, 1, 353293, 7, 1, 353347, 32, 1, 353435, 29, 1, 353437, 5, 1
2018, 12, 5, 4, 16, 45, 08, 08, 00, 22, 353405, 10, 1, 353293, 8, 1, 353347, 30, 1, 353435, 25, 1, 353437, 5, 1
2018, 12, 5, 4, 17, 0, 08, 08, 00, 22, 353405, 10, 1, 353293, 9, 1, 353347, 27, 1, 353435, 21, 1, 353437, 5, 1
2018, 12, 5, 4, 17, 15, 08, 08, 00, 22, 353405, 10, 1, 353293, 10, 1, 353347, 26, 1, 353435, 17, 1, 353437, 5, 1
2018, 12, 5, 4, 17, 30, 08, 08, 00, 22, 353405, 10, 1, 353293, 9, 1, 353347, 30, 1, 353435, 30, 1, 353437, 5, 1
2018, 12, 5, 4, 17, 45, 08, 08, 00, 22, 353405, 10, 1, 353293, 7, 1, 353347, 34, 1, 353435, 36, 1, 353437, 5, 1
2018, 12, 5, 4, 18, 0, 08, 08, 00, 22, 353405, 7, 1, 353293, 6, 1, 353347, 23, 1, 353435, 28, 1, 353437, 5, 1
2018, 12, 5, 4, 18, 15, 08, 08, 00, 22, 353405, 8, 1, 353293, 10, 1, 353347, 23, 1, 353435, 28, 1, 353437, 5, 1
2018, 12, 5, 4, 18, 30, 08, 08, 00, 22, 353405, 7, 1, 353293, 6, 1, 353347, 28, 1, 353435, 26, 1, 353437, 5, 1
2018, 12, 5, 4, 18, 45, 08, 08, 00, 22, 353405, 6, 1, 353293, 8, 1, 353347, 33, 1, 353435, 24, 1, 353437, 5, 1
2018, 12, 5, 4, 19, 0, 08, 08, 00, 22, 353405, 7, 1, 353293, 9, 1, 353347, 28, 1, 353435, 28, 1, 353437, 5, 1
2018, 12, 5, 4, 19, 15, 08, 08, 00, 22, 353405, 8, 1, 353293, 10, 1, 353347, 23, 1, 353435, 28, 1, 353437, 5, 1
2018, 12, 5, 4, 19, 30, 08, 08, 00, 22, 353405, 7, 1, 353293, 9, 1, 353347, 19, 1, 353435, 26, 1, 353437, 5, 1
2018, 12, 5, 4, 19, 45, 08, 08, 00, 22, 353405, 6, 1, 353293, 7, 1, 353347, 16, 1, 353435, 24, 1, 353437, 5, 1
2018, 12, 5, 4, 20, 0, 08, 08, 00, 22, 353405, 7, 1, 353293, 6, 1, 353347, 15, 1, 353435, 28, 1, 353437, 5, 1
2018, 12, 5, 4, 20, 15, 08, 08, 00, 22, 353405, 5, 1, 353293, 5, 1, 353347, 22, 1, 353435, 22, 1, 353437, 5, 1
2018, 12, 5, 4, 20, 30, 08, 08, 00, 22, 353405, 5, 1, 353293, 5, 1, 353347, 22, 1, 353435, 22, 1, 353437, 5, 1
2018, 12, 5, 4, 20, 45, 08, 08, 00, 22, 353405, 5, 1, 353293, 5, 1, 353347, 18, 1, 353435, 27, 1, 353437, 5, 1
2018, 12, 5, 4, 21, 0, 08, 08, 00, 22, 353405, 5, 1, 353293, 5, 1, 353347, 14, 1, 353435, 27, 1, 353437, 5, 1
2018, 12, 5, 4, 21, 15, 08, 08, 00, 22, 353405, 5, 1, 353293, 5, 1, 353347, 13, 1, 353435, 21, 1, 353437, 5, 1
2018, 12, 5, 4, 21, 30, 08, 08, 00, 22, 353405, 5, 1, 353293, 5, 1, 353347, 13, 1, 353435, 16, 1, 353437, 5, 1
2018, 12, 5, 4, 21, 45, 08, 08, 00, 22, 353405, 5, 1, 353293, 5, 1, 353347, 13, 1, 353435, 15, 1, 353437, 5, 1
2018, 12, 5, 4, 22, 0, 08, 08, 00, 22, 353405, 5, 1, 353293, 5, 1, 353347, 13, 1, 353435, 15, 1, 353437, 5, 1
2018, 12, 5, 4, 22, 15, 08, 08, 00, 22, 353405, 5, 1, 353293, 5, 1, 353347, 13, 1, 353435, 15, 1, 353437, 5, 1
2018, 12, 5, 4, 22, 30, 08, 08, 00, 22, 353405, 5, 1, 353293, 5, 1, 353347, 13, 1, 353435, 15, 1, 353437, 5, 1
2018, 12, 5, 4, 22, 45, 08, 08, 00, 22, 353405, 5, 1, 353293, 5, 1, 353347, 13, 1, 353435, 15, 1, 353437, 5, 1
2018, 12, 5, 4, 23, 0, 08, 08, 00, 22, 353405, 5, 1, 353293, 5, 1, 353347, 13, 1, 353435, 15, 1, 353437, 5, 1
2018, 12, 5, 4, 23, 15, 08, 08, 00, 22, 353405, 5, 1, 353293, 5, 1, 353347, 13, 1, 353435, 15, 1, 353437, 5, 1
2018, 12, 5, 4, 23, 30, 08, 08, 00, 22, 353405, 5, 1, 353293, 5, 1, 353347, 13, 1, 353435, 15, 1, 353437, 5, 1
2018, 12, 5, 4, 23, 45, 08, 08, 00, 22, 353405, 5, 1, 353293, 5, 1, 353347, 13, 1, 353435, 15, 1, 353437, 5, 1
2018, 12, 6, 5, 8, 0, 08, 08, 00, 21, 353405, 5, 1, 353293, 5, 1, 353347, 5, 1, 353435, 30, 1, 353437, 5, 1
2018, 12, 6, 5, 8, 15, 08, 08, 00, 21, 353405, 5, 1, 353293, 6, 1, 353347, 15, 1, 353435, 30, 1, 353437, 5, 1
2018, 12, 6, 5, 8, 30, 08, 08, 00, 21, 353405, 5, 1, 353293, 7, 1, 353347, 15, 1, 353435, 30, 1, 353437, 5, 1
2018, 12, 6, 5, 8, 45, 08, 08, 00, 21, 353405, 5, 1, 353293, 9, 1, 353347, 16, 1, 353435, 30, 1, 353437, 5, 1
2018, 12, 6, 5, 9, 0, 08, 08, 00, 21, 353405, 5, 1, 353293, 7, 1, 353347, 18, 1, 353435, 30, 1, 353437, 5, 1
2018, 12, 6, 5, 9, 15, 08, 08, 00, 21, 353405, 5, 1, 353293, 6, 1, 353347, 15, 1, 353435, 39, 1, 353437, 5, 1
2018, 12, 6, 5, 9, 30, 08, 08, 00, 21, 353405, 5, 1, 353293, 7, 1, 353347, 15, 1, 353435, 60, 1, 353437, 5, 1
2018, 12, 6, 5, 9, 45, 08, 08, 00, 21, 353405, 5, 1, 353293, 9, 1, 353347, 16, 1, 353435, 17, 1, 353437, 5, 1
2018, 12, 6, 5, 10, 0, 08, 08, 00, 21, 353405, 5, 1, 353293, 9, 1, 353347, 18, 1, 353435, 24, 1, 353437, 5, 1
2018, 12, 6, 5, 10, 15, 08, 08, 00, 21, 353405, 5, 1, 353293, 9, 1, 353347, 15, 1, 353435, 18, 1, 353437, 5, 1
2018, 12, 6, 5, 10, 30, 08, 08, 00, 21, 353405, 5, 1, 353293, 8, 1, 353347, 15, 1, 353435, 14, 1, 353437, 5, 1
2018, 12, 6, 5, 10, 45, 08, 08, 00, 21, 353405, 5, 1, 353293, 7, 1, 353347, 16, 1, 353435, 33, 1, 353437, 5, 1
2018, 12, 6, 5, 11, 0, 08, 08, 00, 21, 353405, 5, 1, 353293, 9, 1, 353347, 18, 1, 353435, 46, 1, 353437, 5, 1
2018, 12, 6, 5, 11, 15, 08, 08, 00, 21, 353405, 5, 1, 353293, 9, 1, 353347, 15, 1, 353435, 38, 1, 353437, 5, 1
2018, 12, 6, 5, 11, 30, 08, 08, 00, 21, 353405, 5, 1, 353293, 8, 1, 353347, 15, 1, 353435, 30, 1, 353437, 5, 1
2018, 12, 6, 5, 11, 45, 08, 08, 00, 21, 353405, 5, 1, 353293, 7, 1, 353347, 16, 1, 353435, 35, 1, 353437, 5, 1
2018, 12, 6, 5, 12, 0, 08, 08, 00, 21, 353405, 5, 1, 353293, 9, 1, 353347, 18, 1, 353435, 40, 1, 353437, 5, 1
2018, 12, 6, 5, 12, 15, 08, 08, 00, 21, 353405, 5, 1, 353293, 9, 1, 353347, 15, 1, 353435, 45, 1, 353437, 5, 1
2018, 12, 6, 5, 12, 30, 08, 08, 00, 21, 353405, 5, 1, 353293, 8, 1, 353347, 20, 1, 353435, 39, 1, 353437, 5, 1
2018, 12, 6, 5, 12, 45, 08, 08, 00, 21, 353405, 5, 1, 353293, 7, 1, 353347, 17, 1, 353435, 35, 1, 353437, 5, 1
2018, 12, 6, 5, 13, 0, 08, 08, 00, 21, 353405, 5, 1, 353293, 9, 1, 353347, 18, 1, 353435, 40, 1, 353437, 5, 1
2018, 12, 6, 5, 13, 15, 08, 08, 00, 21, 353405, 5, 1, 353293, 9, 1, 353347, 17, 1, 353435, 45, 1, 353437, 5, 1
2018, 12, 6, 5, 13, 30, 08, 08, 00, 21, 353405, 5, 1, 353293, 8, 1, 353347, 20, 1, 353435, 60, 1, 353437, 5, 1
2018, 12, 6, 5, 13, 45, 08, 08, 00, 21, 353405, 5, 1, 353293, 7, 1, 353347, 17, 1, 353435, 34, 1, 353437, 5, 1
2018, 12, 6, 5, 14, 0, 08, 08, 00, 21, 353405, 5, 1, 353293, 9, 1, 353347, 14, 1, 353435, 53, 1, 353437, 5, 1
2018, 12, 6, 5, 14, 15, 08, 08, 00, 21, 353405, 5, 1, 353293, 9, 1, 353347, 13, 1, 353435, 48, 1, 353437, 5, 1
2018, 12, 6, 5, 14, 30, 08, 08, 00, 21, 353405, 5, 1, 353293, 8, 1, 353347, 13, 1, 353435, 60, 1, 353437, 5, 1
2018, 12, 6, 5, 14, 45, 08, 08, 00, 21, 353405, 5, 1, 353293, 7, 1, 353347, 13, 1, 353435, 60, 1, 353437, 5, 1
2018, 12, 6, 5, 15, 0, 08, 08, 00, 21, 353405, 5, 1, 353293, 9, 1, 353347, 13, 1, 353435, 43, 1, 353437, 5, 1
2018, 12, 6, 5, 15, 15, 08, 08, 00, 21, 353405, 5, 1, 353293, 9, 1, 353347, 13, 1, 353435, 21, 1, 353437, 5, 1
2018, 12, 6, 5, 15, 30, 08, 08, 00, 21, 353405, 5, 1, 353293, 8, 1, 353347, 13, 1, 353435, 18, 1, 353437, 5, 1
2018, 12, 6, 5, 15, 45, 08, 08, 00, 21, 353405, 5, 1, 353293, 7, 1, 353347, 13, 1, 353435, 21, 1, 353437, 5, 1
2018, 12, 6, 5, 16, 0, 08, 08, 00, 21, 353405, 5, 1, 353293, 9, 1, 353347, 13, 1, 353435, 25, 1, 353437, 5, 1
2018, 12, 6, 5, 16, 15, 08, 08, 00, 21, 353405, 5, 1, 353293, 9, 1, 353347, 13, 1, 353435, 19, 1, 353437, 5, 1
2018, 12, 6, 5, 16, 30, 08, 08, 00, 21, 353405, 5, 1, 353293, 8, 1, 353347, 13, 1, 353435, 22, 1, 353437, 5, 1
2018, 12, 6, 5, 16, 45, 08, 08, 00, 21, 353405, 5, 1, 353293, 7, 1, 353347, 13, 1, 353435, 20, 1, 353437, 5, 1
2018, 12, 6, 5, 17, 0, 08, 08, 00, 21, 353405, 5, 1, 353293, 9, 1, 353347, 13, 1, 353435, 18, 1, 353437, 5, 1
2018, 12, 6, 5, 17, 15, 08, 08, 00, 21, 353405, 5, 1, 353293, 9, 1, 353347, 13, 1, 353435, 19, 1, 353437, 5, 1
2018, 12, 6, 5, 17, 30, 08, 08, 00, 21, 353405, 5, 1, 353293, 8, 1, 353347, 13, 1, 353435, 17, 1, 353437, 5, 1
2018, 12, 6, 5, 17, 45, 08, 08, 00, 21, 353405, 5, 1, 353293, 7, 1, 353347, 13, 1, 353435, 22, 1, 353437, 5, 1
2018, 12, 6, 5, 18, 0, 08, 08, 00, 21, 353405, 5, 1, 353293, 9, 1, 353347, 13, 1, 353435, 23, 1, 353437, 5, 1
2018, 12, 6, 5, 18, 15, 08, 08, 00, 21, 353405, 5, 1, 353293, 12, 1, 353347, 13, 1, 353435, 34, 1, 353437, 5, 1
2018, 12, 6, 5, 18, 30, 08, 08, 00, 21, 353405, 5, 1, 353293, 8, 1, 353347, 13, 1, 353435, 23, 1, 353437, 5, 1
2018, 12, 6, 5, 18, 45, 08, 08, 00, 21, 353405, 5, 1, 353293, 10, 1, 353347, 13, 1, 353435, 23, 1, 353437, 5, 1
2018, 12, 6, 5, 19, 0, 08, 08, 00, 21, 353405, 5, 1, 353293, 12, 1, 353347, 13, 1, 353435, 27, 1, 353437, 5, 1
2018, 12, 6, 5, 19, 15, 08, 08, 00, 21, 353405, 5, 1, 353293, 12, 1, 353347, 13, 1, 353435, 29, 1, 353437, 5, 1
2018, 12, 6, 5, 19, 30, 08, 08, 00, 21, 353405, 5, 1, 353293, 10, 1, 353347, 13, 1, 353435, 26, 1, 353437, 5, 1
2018, 12, 6, 5, 19, 45, 08, 08, 00, 21, 353405, 5, 1, 353293, 13, 1, 353347, 13, 1, 353435, 23, 1, 353437, 5, 1
2018, 12, 6, 5, 20, 0, 08, 08, 00, 21, 353405, 5, 1, 353293, 12, 1, 353347, 13, 1, 353435, 15, 1, 353437, 5, 1
2018, 12, 6, 5, 20, 15, 08, 08, 00, 21, 353405, 5, 1, 353293, 11, 1, 353347, 13, 1, 353435, 23, 1, 353437, 5, 1
2018, 12, 6, 5, 20, 30, 08, 08, 00, 21, 353405, 5, 1, 353293, 10, 1, 353347, 13, 1, 353435, 30, 1, 353437, 5, 1
2018, 12, 6, 5, 20, 45, 08, 08, 00, 21, 353405, 5, 1, 353293, 8, 1, 353347, 13, 1, 353435, 26, 1, 353437, 5, 1
2018, 12, 6, 5, 21, 0, 08, 08, 00, 21, 353405, 5, 1, 353293, 8, 1, 353347, 13, 1, 353435, 29, 1, 353437, 5, 1
2018, 12, 6, 5, 21, 15, 08, 08, 00, 21, 353405, 5, 1, 353293, 8, 1, 353347, 13, 1, 353435, 25, 1, 353437, 5, 1
2018, 12, 6, 5, 21, 30, 08, 08, 00, 21, 353405, 5, 1, 353293, 7, 1, 353347, 13, 1, 353435, 17, 1, 353437, 5, 1
2018, 12, 6, 5, 21, 45, 08, 08, 00, 21, 353405, 5, 1, 353293, 8, 1, 353347, 13, 1, 353435, 31, 1, 353437, 5, 1
2018, 12, 6, 5, 22, 0, 08, 08, 00, 21, 353405, 5, 1, 353293, 5, 1, 353347, 13, 1, 353435, 43, 1, 353437, 5, 1
2018, 12, 6, 5, 22, 15, 08, 08, 00, 21, 353405, 5, 1, 353293, 5, 1, 353347, 13, 1, 353435, 36, 1, 353437, 5, 1
2018, 12, 6, 5, 22, 30, 08, 08, 00, 21, 353405, 5, 1, 353293, 5, 1, 353347, 13, 1, 353435, 24, 1, 353437, 5, 1
2018, 12, 6, 5, 22, 45, 08, 08, 00, 21, 353405, 5, 1, 353293, 5, 1, 353347, 13, 1, 353435, 18, 1, 353437, 5, 1
2018, 12, 6, 5, 23, 0, 08, 08, 00, 21, 353405, 5, 1, 353293, 5, 1, 353347, 13, 1, 353435, 15, 1, 353437, 5, 1
2018, 12, 6, 5, 23, 15, 08, 08, 00, 21, 353405, 5, 1, 353293, 5, 1, 353347, 13, 1, 353435, 36, 1, 353437, 5, 1
2018, 12, 6, 5, 23, 30, 08, 08, 00, 21, 353405, 5, 1, 353293, 5, 1, 353347, 13, 1, 353435, 45, 1, 353437, 5, 1
2018, 12, 6, 5, 23, 45, 08, 08, 00, 21, 353405, 5, 1, 353293, 5, 1, 353347, 13, 1, 353435, 10, 1, 353437, 5, 1
2018, 12, 7, 6, 8, 0, 08, 08, 00, 22, 353405, 5, 1, 353293, 5, 1, 353347, 5, 1, 353435, 10, 1, 353437, 5, 1
2018, 12, 7, 6, 8, 15, 08, 08, 00, 22, 353405, 6, 1, 353293, 5, 1, 353347, 10, 1, 353435, 18, 1, 353437, 5, 1
2018, 12, 7, 6, 8, 30, 08, 08, 00, 22, 353405, 7, 1, 353293, 7, 1, 353347, 15, 1, 353435, 14, 1, 353437, 12, 1
2018, 12, 7, 6, 8, 45, 08, 08, 00, 22, 353405, 9, 1, 353293, 9, 1, 353347, 11, 1, 353435, 16, 1, 353437, 9, 1
2018, 12, 7, 6, 9, 0, 08, 08, 00, 22, 353405, 10, 1, 353293, 7, 1, 353347, 14, 1, 353435, 18, 1, 353437, 11, 1
2018, 12, 7, 6, 9, 15, 08, 08, 00, 22, 353405, 6, 1, 353293, 5, 1, 353347, 10, 1, 353435, 18, 1, 353437, 12, 1
2018, 12, 7, 6, 9, 30, 08, 08, 00, 22, 353405, 7, 1, 353293, 7, 1, 353347, 15, 1, 353435, 36, 1, 353437, 12, 1
2018, 12, 7, 6, 9, 45, 08, 08, 00, 22, 353405, 9, 1, 353293, 9, 1, 353347, 21, 1, 353435, 40, 1, 353437, 9, 1
2018, 12, 7, 6, 10, 0, 08, 08, 00, 22, 353405, 10, 1, 353293, 12, 1, 353347, 27, 1, 353435, 36, 1, 353437, 11, 1
2018, 12, 7, 6, 10, 15, 08, 08, 00, 22, 353405, 20, 1, 353293, 17, 1, 353347, 29, 1, 353435, 31, 1, 353437, 12, 1
2018, 12, 7, 6, 10, 30, 08, 08, 00, 22, 353405, 23, 1, 353293, 22, 1, 353347, 37, 1, 353435, 26, 1, 353437, 12, 1
2018, 12, 7, 6, 10, 45, 08, 08, 00, 22, 353405, 27, 1, 353293, 26, 1, 353347, 45, 1, 353435, 20, 1, 353437, 25, 1
2018, 12, 7, 6, 11, 0, 08, 08, 00, 22, 353405, 30, 1, 353293, 30, 1, 353347, 33, 1, 353435, 27, 1, 353437, 37, 1
2018, 12, 7, 6, 11, 15, 08, 08, 00, 22, 353405, 30, 1, 353293, 27, 1, 353347, 35, 1, 353435, 31, 1, 353437, 33, 1
2018, 12, 7, 6, 11, 30, 08, 08, 00, 22, 353405, 30, 1, 353293, 25, 1, 353347, 41, 1, 353435, 26, 1, 353437, 35, 1
2018, 12, 7, 6, 11, 45, 08, 08, 00, 22, 353405, 39, 1, 353293, 23, 1, 353347, 47, 1, 353435, 20, 1, 353437, 37, 1
2018, 12, 7, 6, 12, 0, 08, 08, 00, 22, 353405, 32, 1, 353293, 21, 1, 353347, 53, 1, 353435, 44, 1, 353437, 37, 1
2018, 12, 7, 6, 12, 15, 08, 08, 00, 22, 353405, 20, 1, 353293, 20, 1, 353347, 59, 1, 353435, 72, 1, 353437, 47, 1
2018, 12, 7, 6, 12, 30, 08, 08, 00, 22, 353405, 26, 1, 353293, 16, 1, 353347, 65, 1, 353435, 56, 1, 353437, 31, 1
2018, 12, 7, 6, 12, 45, 08, 08, 00, 22, 353405, 27, 1, 353293, 18, 1, 353347, 43, 1, 353435, 45, 1, 353437, 35, 1
2018, 12, 7, 6, 13, 0, 08, 08, 00, 22, 353405, 29, 1, 353293, 17, 1, 353347, 39, 1, 353435, 53, 1, 353437, 27, 1
2018, 12, 7, 6, 13, 15, 08, 08, 00, 22, 353405, 30, 1, 353293, 20, 1, 353347, 34, 1, 353435, 51, 1, 353437, 34, 1
2018, 12, 7, 6, 13, 30, 08, 08, 00, 22, 353405, 27, 1, 353293, 16, 1, 353347, 30, 1, 353435, 56, 1, 353437, 37, 1
2018, 12, 7, 6, 13, 45, 08, 08, 00, 22, 353405, 26, 1, 353293, 12, 1, 353347, 33, 1, 353435, 45, 1, 353437, 38, 1
2018, 12, 7, 6, 14, 0, 08, 08, 00, 22, 353405, 29, 1, 353293, 11, 1, 353347, 43, 1, 353435, 31, 1, 353437, 37, 1
2018, 12, 7, 6, 14, 15, 08, 08, 00, 22, 353405, 29, 1, 353293, 12, 1, 353347, 67, 1, 353435, 46, 1, 353437, 36, 1
2018, 12, 7, 6, 14, 30, 08, 08, 00, 22, 353405, 28, 1, 353293, 13, 1, 353347, 73, 1, 353435, 59, 1, 353437, 37, 1
2018, 12, 7, 6, 14, 45, 08, 08, 00, 22, 353405, 27, 1, 353293, 14, 1, 353347, 47, 1, 353435, 53, 1, 353437, 37, 1
2018, 12, 7, 6, 15, 0, 08, 08, 00, 22, 353405, 26, 1, 353293, 11, 1, 353347, 42, 1, 353435, 43, 1, 353437, 41, 1
2018, 12, 7, 6, 15, 15, 08, 08, 00, 22, 353405, 25, 1, 353293, 12, 1, 353347, 39, 1, 353435, 45, 1, 353437, 45, 1
2018, 12, 7, 6, 15, 30, 08, 08, 00, 22, 353405, 23, 1, 353293, 13, 1, 353347, 36, 1, 353435, 32, 1, 353437, 34, 1
2018, 12, 7, 6, 15, 45, 08, 08, 00, 22, 353405, 22, 1, 353293, 14, 1, 353347, 33, 1, 353435, 21, 1, 353437, 30, 1
2018, 12, 7, 6, 16, 0, 08, 08, 00, 22, 353405, 21, 1, 353293, 16, 1, 353347, 30, 1, 353435, 46, 1, 353437, 17, 1
2018, 12, 7, 6, 16, 15, 08, 08, 00, 22, 353405, 21, 1, 353293, 17, 1, 353347, 36, 1, 353435, 54, 1, 353437, 19, 1
2018, 12, 7, 6, 16, 30, 08, 08, 00, 22, 353405, 25, 1, 353293, 18, 1, 353347, 43, 1, 353435, 67, 1, 353437, 15, 1
2018, 12, 7, 6, 16, 45, 08, 08, 00, 22, 353405, 27, 1, 353293, 19, 1, 353347, 31, 1, 353435, 76, 1, 353437, 11, 1
2018, 12, 7, 6, 17, 0, 08, 08, 00, 22, 353405, 30, 1, 353293, 20, 1, 353347, 42, 1, 353435, 70, 1, 353437, 17, 1
2018, 12, 7, 6, 17, 15, 08, 08, 00, 22, 353405, 22, 1, 353293, 14, 1, 353347, 52, 1, 353435, 63, 1, 353437, 5, 1
2018, 12, 7, 6, 17, 30, 08, 08, 00, 22, 353405, 18, 1, 353293, 7, 1, 353347, 61, 1, 353435, 56, 1, 353437, 5, 1
2018, 12, 7, 6, 17, 45, 08, 08, 00, 22, 353405, 15, 1, 353293, 7, 1, 353347, 57, 1, 353435, 48, 1, 353437, 5, 1
2018, 12, 7, 6, 18, 0, 08, 08, 00, 22, 353405, 12, 1, 353293, 11, 1, 353347, 44, 1, 353435, 53, 1, 353437, 5, 1
2018, 12, 7, 6, 18, 15, 08, 08, 00, 22, 353405, 8, 1, 353293, 9, 1, 353347, 38, 1, 353435, 48, 1, 353437, 5, 1
2018, 12, 7, 6, 18, 30, 08, 08, 00, 22, 353405, 5, 1, 353293, 11, 1, 353347, 30, 1, 353435, 50, 1, 353437, 5, 1
2018, 12, 7, 6, 18, 45, 08, 08, 00, 22, 353405, 9, 1, 353293, 7, 1, 353347, 32, 1, 353435, 53, 1, 353437, 5, 1
